Competition,Country,Home Team,Home Score,Away Team,Away Score,Date,URL,Votes,Stats
Liga Profesional Argentina,Argentina,NOB,1,San Lorenzo,0,2023-03-21,https://www.goal.com/en/match/newell-s-old-boys-vs-san-lorenzo/1vqqvcskolad2viumui2vd5w4,"[['NOB', 'Draw', 'San Lorenzo'], ['284', '339', '387']]","{'Ball possession': ['63.7%', '36.3%'], 'Total shots': ['12', '6'], 'Corners': ['9', '0'], 'Fouls': ['13', '12']}"
Liga Profesional Argentina,Argentina,Huracán,0,R. Central,2,2023-03-21,https://www.goal.com/en/match/huracan-vs-rosario-central/1vy0id9au6wdjd2q0k199a8es,"[['Huracán', 'Draw', 'R. Central'], ['364', '285', '159']]","{'Ball possession': ['71.4%', '28.6%'], 'Total shots': ['10', '9'], 'Corners': ['9', '2'], 'Fouls': ['16', '14']}"
Liga Profesional Argentina,Argentina,Lanús,0,Argentinos,0,2023-03-21,https://www.goal.com/en/match/lanus-vs-argentinos-juniors/1wcu0bin3hyllv6qnxzjqcdn8,"[['Lanús', 'Draw', 'Argentinos'], ['251', '318', '219']]","{'Ball possession': ['37.3%', '62.7%'], 'Total shots': ['7', '13'], 'Corners': ['6', '6'], 'Fouls': ['18', '19']}"
Primera A,Colombia,Bucaramanga,1,Dep. Tolima,1,2023-03-21,https://www.goal.com/en/match/atletico-bucaramanga-vs-deportes-tolima/afsmxrv9w06qokpbbzy9429sk,"[['Bucaramanga', 'Draw', 'Dep. Tolima'], ['75', '195', '135']]","{'Ball possession': ['52.6%', '47.4%'], 'Total shots': ['15', '13'], 'Corners': ['6', '4'], 'Fouls': ['10', '17']}"
Primera A,Colombia,Huila,2,Once Caldas,1,2023-03-21,https://www.goal.com/en/match/atletico-huila-vs-once-caldas/afegh11tkp0hd427hu2d6wdg4,"[['Huila', 'Draw', 'Once Caldas'], ['93', '158', '108']]","{'Ball possession': ['44.2%', '55.8%'], 'Total shots': ['9', '16'], 'Corners': ['2', '4'], 'Fouls': ['11', '11']}"
Primera División,Uruguay,Cerro,2,Fénix,0,2023-03-21,https://www.goal.com/en/match/cerro-vs-fenix/dtsh1ctxrqeb8p6arpboc2ot0,"[['Cerro', 'Draw', 'Fénix'], ['83', '131', '47']]","{'Corners': ['1', '9'], 'Fouls': ['17', '13']}"
League One,England,Accrington,0,Plymouth,2,2023-03-21,https://www.goal.com/en/match/accrington-stanley-vs-plymouth-argyle/819jdl9ktqv66nzi74n4224no,"[['Accrington', 'Draw', 'Plymouth'], ['351', '799', '1173']]","{'Ball possession': ['47.3%', '52.7%'], 'Total shots': ['10', '13'], 'Corners': ['5', '4'], 'Fouls': ['18', '13']}"
League One,England,Barnsley,4,Sheff Wed,2,2023-03-21,https://www.goal.com/en/match/barnsley-vs-sheffield-wednesday/84uwwy3f4ljiywoz36ye2tdzo,"[['Barnsley', 'Draw', 'Sheff Wed'], ['694', '918', '793']]","{'Ball possession': ['42.5%', '57.5%'], 'Total shots': ['12', '18'], 'Corners': ['1', '6'], 'Fouls': ['11', '14']}"
League Two,England,Bradford,0,Carlisle,0,2023-03-21,https://www.goal.com/en/match/bradford-city-vs-carlisle-united/9xc0xthf2lswmh7y2dct7ozro,[],{}
League Two,England,Crawley,1,Doncaster,1,2023-03-21,https://www.goal.com/en/match/crawley-town-vs-doncaster-rovers/9wab5aa1jgz0hv7ovhi4ylpg4,"[['Crawley', 'Draw', 'Doncaster'], ['425', '661', '485']]","{'Ball possession': ['61.8%', '38.2%'], 'Total shots': ['15', '2'], 'Corners': ['9', '0'], 'Fouls': ['4', '10']}"
League Two,England,Gillingham,2,Crewe,1,2023-03-21,https://www.goal.com/en/match/gillingham-vs-crewe-alexandra/9v8hnrx2yyq45o6v3emqhaluc,"[['Gillingham', 'Draw', 'Crewe'], ['587', '598', '319']]","{'Ball possession': ['51.8%', '48.2%'], 'Total shots': ['8', '13'], 'Corners': ['3', '3'], 'Fouls': ['11', '13']}"
Championship,Scotland,Dundee,3,Ayr Utd,1,2023-03-21,https://www.goal.com/en/match/dundee-vs-ayr-united/b4r9n3yqz7ys37a9x153upvkk,"[['Dundee', 'Draw', 'Ayr Utd'], ['492', '517', '202']]","{'Ball possession': ['58%', '42%'], 'Total shots': ['12', '11'], 'Corners': ['6', '3'], 'Fouls': ['11', '12']}"
League Two,Scotland,Albion,0,Stranraer,1,2023-03-21,https://www.goal.com/en/match/albion-rovers-vs-stranraer/dh49ytyw8xanmcg0hwjjhhvdg,"[['Albion', 'Draw', 'Stranraer'], ['218', '299', '103']]","{'Ball possession': ['53%', '47%'], 'Total shots': ['15', '5'], 'Corners': ['3', '5'], 'Fouls': ['4', '10']}"
League Two,Scotland,Stirling,2,Forfar,0,2023-03-21,https://www.goal.com/en/match/stirling-albion-vs-forfar-athletic/dbg06bx6eg2m7s310o6urebro,[],{}
Primera Nacional,Argentina,Morón,1,Alvarado,1,2023-03-21,https://www.goal.com/en/match/deportivo-moron-vs-alvarado/b0tfn9jjcipv7kcnf1uotjpqs,[],{}
Prim B Metro,Argentina,Los Andes,3,Ituzaingó,0,2023-03-21,https://www.goal.com/en/match/los-andes-vs-ituzaingo/czohdl368hatbnmz0vzxew5jo,[],{}
Paulista A1,Brazil,Água Santa,1,RB Bragantino,1,2023-03-21,https://www.goal.com/en/match/agua-santa-vs-rb-bragantino/dg48vhg9ecnnxh3ber5dte904,"[['Água Santa', 'Draw', 'RB Bragantino'], ['78', '126', '157']]","{'Ball possession': ['44.7%', '55.3%'], 'Total shots': ['8', '19'], 'Corners': ['1', '5'], 'Fouls': ['17', '13']}"
Goiano 1,Brazil,Goiás,3,Anápolis,0,2023-03-21,https://www.goal.com/en/match/goias-vs-anapolis/dacujwl0trwa21yumtb3b9tsk,[],{}
Copa Rio Women,Brazil,Flamengo,3,Vasco,1,2023-03-21,https://www.goal.com/en/match/flamengo-vs-vasco-da-gama/98b5k0t4kaxydzk28j3n5nthw,[],{}
Primera B,Chile,Barnechea,1,Rangers,2,2023-03-21,https://www.goal.com/en/match/barnechea-vs-rangers/30nji2tz4ldkywd3u195ugpas,[],{}
Primera B,Chile,U. Concepción,1,Iquique,1,2023-03-21,https://www.goal.com/en/match/universidad-concepcion-vs-deportes-iquique/303tbqv3v4s1ahqe1n4cc25uc,[],{}
Primera B,Chile,Puerto Montt,1,Santa Cruz,2,2023-03-21,https://www.goal.com/en/match/puerto-montt-vs-deportes-santa-cruz/30k925x7vef3su0g0tj67qtck,[],{}
Primera B,Chile,San Marcos,1,San Luis,0,2023-03-21,https://www.goal.com/en/match/san-marcos-vs-san-luis/30djlwlh4kuggb6zm3yaiii38,[],{}
Primera B,Colombia,Barranquilla,1,Patriotas,2,2023-03-21,https://www.goal.com/en/match/barranquilla-vs-patriotas-boyaca/87ybokjgokr8rwngde0fn0a38,[],{}
Primera B,Colombia,Cúcuta,0,Quindío,0,2023-03-21,https://www.goal.com/en/match/cucuta-deportivo-vs-deportes-quindio/87p5g1dr8h426glxkivqk1jpw,[],{}
Liga Pro,Ecuador,Dep. Cuenca,1,Cumbayá,0,2023-03-21,https://www.goal.com/en/match/deportivo-cuenca-vs-cumbaya/f2hqgn50pdv83322oeabtwtg4,"[['Dep. Cuenca', 'Draw', 'Cumbayá'], ['60', '89', '69']]","{'Corners': ['4', '2'], 'Fouls': ['14', '14']}"
U18 Premier League,England,Wolves,1,Sunderland,2,2023-03-21,https://www.goal.com/en/match/wolves-u18-vs-sunderland-u18/7rs6n2a6gknlt68jkrfqe53bo,"[['Wolves', 'Draw', 'Sunderland'], ['14', '15', '15']]","{'Ball possession': ['51.4%', '48.6%'], 'Total shots': ['5', '9'], 'Corners': ['3', '7'], 'Fouls': ['12', '12']}"
UEFA Women's Champions League,Europe,Bayern,1,Arsenal,0,2023-03-21,https://www.goal.com/en/match/bayern-muenchen-vs-arsenal/17trh6n8f0csi1eujlxhm2fpw,"[['Bayern', 'Draw', 'Arsenal'], ['446', '391', '308']]","{'Ball possession': ['51.7%', '48.3%'], 'Total shots': ['16', '25'], 'Corners': ['0', '2'], 'Fouls': ['6', '8']}"
UEFA Women's Champions League,Europe,Roma,0,Barcelona,1,2023-03-21,https://www.goal.com/en/match/roma-vs-barcelona/18g4wjoaeubsxnd81xf4n0s9g,"[['Roma', 'Draw', 'Barcelona'], ['159', '321', '525']]","{'Ball possession': ['30.6%', '69.4%'], 'Total shots': ['10', '33'], 'Corners': ['4', '10'], 'Fouls': ['5', '11']}"
Regionalliga,Germany,Greifswald,5,TeBe,0,2023-03-21,https://www.goal.com/en/match/greifswalder-fc-vs-tennis-borussia/d31p4sl3o4nl5bf1ly6ad395g,[],{}
Regionalliga,Germany,Heimstetten,0,Buchbach,0,2023-03-21,https://www.goal.com/en/match/heimstetten-vs-buchbach/8aztpxjfz6vedmcyrqkt60xzo,"[['Heimstetten', 'Draw', 'Buchbach'], ['63', '111', '60']]","{'Corners': ['6', '5'], 'Fouls': ['13', '22']}"
