Competition,Country,Home Team,Home Score,Away Team,Away Score,Date,URL,Votes,Stats
Premier League,England,Nottm Forest,3,Brighton,1,2023-04-26,https://www.goal.com/en/match/nottingham-forest-vs-brighton-and-hove-albion/87d6rpr6im2rhwvz5oy1plgyc,"[['Nottm Forest', 'Draw', 'Brighton'], ['625', '1192', '2155']]","{'Ball possession': ['24.8%', '75.2%'], 'Total shots': ['12', '17'], 'Corners': ['2', '7'], 'Fouls': ['7', '8']}"
Premier League,England,Chelsea,0,Brentford,2,2023-04-26,https://www.goal.com/en/match/chelsea-vs-brentford/87sa6wfck14hcfedaggy1fyms,"[['Chelsea', 'Draw', 'Brentford'], ['2615', '1401', '1193']]","{'Ball possession': ['72.9%', '27.1%'], 'Total shots': ['15', '7'], 'Corners': ['5', '2'], 'Fouls': ['5', '13']}"
Premier League,England,West Ham,1,Liverpool,2,2023-04-26,https://www.goal.com/en/match/west-ham-united-vs-liverpool/87koi6vdnxxj8dp9c8eqmsnx0,"[['West Ham', 'Draw', 'Liverpool'], ['1011', '1361', '3198']]","{'Ball possession': ['27.4%', '72.6%'], 'Total shots': ['7', '20'], 'Corners': ['3', '6'], 'Fouls': ['6', '8']}"
Premier League,England,Man City,4,Arsenal,1,2023-04-26,https://www.goal.com/en/match/manchester-city-vs-arsenal/87w5iwmmv41ih41ozw5ec44yc,"[['Man City', 'Draw', 'Arsenal'], ['7486', '2360', '5376']]","{'Ball possession': ['51.9%', '48.1%'], 'Total shots': ['14', '8'], 'Corners': ['1', '3'], 'Fouls': ['13', '13']}"
La Liga,Spain,Atlético,3,Mallorca,1,2023-04-26,https://www.goal.com/en/match/atletico-madrid-vs-mallorca/a18bfdpcllwzu3e4bvyw92fx0,"[['Atlético', 'Draw', 'Mallorca'], ['1503', '939', '358']]","{'Ball possession': ['68.4%', '31.6%'], 'Total shots': ['24', '6'], 'Corners': ['5', '8'], 'Fouls': ['10', '9']}"
La Liga,Spain,Getafe,1,Almería,2,2023-04-26,https://www.goal.com/en/match/getafe-vs-almeria/a24b1a2pcegxqsu6aukx3fg2c,"[['Getafe', 'Draw', 'Almería'], ['783', '756', '324']]","{'Ball possession': ['45.3%', '54.7%'], 'Total shots': ['21', '23'], 'Corners': ['4', '6'], 'Fouls': ['15', '9']}"
La Liga,Spain,Celta Vigo,1,Elche,0,2023-04-26,https://www.goal.com/en/match/celta-de-vigo-vs-elche/a1gap3q3x0p9f9dhlzhjbp3pw,"[['Celta Vigo', 'Draw', 'Elche'], ['816', '718', '295']]","{'Ball possession': ['49.1%', '50.9%'], 'Total shots': ['15', '12'], 'Corners': ['10', '6'], 'Fouls': ['9', '12']}"
La Liga,Spain,Vallecano,2,Barcelona,1,2023-04-26,https://www.goal.com/en/match/rayo-vallecano-vs-barcelona/a1wwp7oc4mucpjrzpg6sf5no4,"[['Vallecano', 'Draw', 'Barcelona'], ['455', '1016', '2812']]","{'Ball possession': ['39.8%', '60.2%'], 'Total shots': ['9', '10'], 'Corners': ['3', '9'], 'Fouls': ['10', '14']}"
Championship,England,Sheff Utd,2,West Bromwich,0,2023-04-26,https://www.goal.com/en/match/sheffield-united-vs-west-bromwich-albion/6ktc4nrxo9milt62bbh6tfa50,"[['Sheff Utd', 'Draw', 'West Bromwich'], ['1123', '849', '369']]","{'Ball possession': ['52.4%', '47.6%'], 'Total shots': ['13', '6'], 'Corners': ['5', '0'], 'Fouls': ['11', '10']}"
Copa do Brasil,Brazil,Cruzeiro,2,Náutico,0,2023-04-26,https://www.goal.com/en/match/cruzeiro-vs-nautico/ai0y0alog6vpopbqsbcsntbf8,"[['Cruzeiro', 'Draw', 'Náutico'], ['120', '109', '50']]","{'Ball possession': ['66.3%', '33.7%'], 'Total shots': ['28', '7'], 'Corners': ['16', '0'], 'Fouls': ['13', '15']}"
Copa do Brasil,Brazil,Paysandu,0,Fluminense,3,2023-04-26,https://www.goal.com/en/match/paysandu-vs-fluminense/aju0hkivff8z98uhxp9pddq1g,[],{}
Copa do Brasil,Brazil,Ituano,0,São Paulo,1,2023-04-26,https://www.goal.com/en/match/ituano-vs-sao-paulo/ajkowzcesr9b32lauywa2aot0,"[['Ituano', 'Draw', 'São Paulo'], ['54', '114', '165']]","{'Ball possession': ['33.9%', '66.1%'], 'Total shots': ['3', '17'], 'Corners': ['4', '5'], 'Fouls': ['11', '17']}"
Copa do Brasil,Brazil,Paranaense,2,CRB,1,2023-04-26,https://www.goal.com/en/match/athletico-paranaense-vs-crb/22dlfpelngskjnbap1jyr98gk,"[['Paranaense', 'Draw', 'CRB'], ['128', '98', '43']]","{'Corners': ['10', '3'], 'Fouls': ['12', '13']}"
Liga Profesional Argentina,Argentina,Tigre,1,Huracán,0,2023-04-26,https://www.goal.com/en/match/tigre-vs-huracan/22dbmdxo51yk1jho52fimfeok,"[['Tigre', 'Draw', 'Huracán'], ['304', '328', '161']]","{'Ball possession': ['51.6%', '48.4%'], 'Total shots': ['15', '18'], 'Corners': ['5', '6'], 'Fouls': ['12', '11']}"
