Competition,Country,Home Team,Home Score,Away Team,Away Score,Date,URL,Votes,Stats
La Liga,Spain,Sevilla,1,Real Madrid,2,2023-05-27,https://www.goal.com/en/match/sevilla-vs-real-madrid/a8m6trerdowadgz4o2otyxg5w,"[['Sevilla', 'Draw', 'Real Madrid'], ['778', '1230', '2134']]","{'Ball possession': ['33%', '67%'], 'Total shots': ['11', '6'], 'Corners': ['1', '2'], 'Fouls': ['23', '10']}"
Serie A,Italy,Salernitana,3,Udinese,2,2023-05-27,https://www.goal.com/en/match/salernitana-vs-udinese/5l0ox52qfleaief3c58a2hd04,"[['Salernitana', 'Draw', 'Udinese'], ['391', '708', '389']]","{'Ball possession': ['48.3%', '51.7%'], 'Total shots': ['11', '10'], 'Corners': ['2', '1'], 'Fouls': ['12', '22']}"
Serie A,Italy,Spezia,0,Torino,4,2023-05-27,https://www.goal.com/en/match/spezia-vs-torino/5l7wy3dh1bsqlfp2wtq4hvt3o,"[['Spezia', 'Draw', 'Torino'], ['389', '633', '399']]","{'Ball possession': ['49.2%', '50.8%'], 'Total shots': ['9', '11'], 'Corners': ['5', '2'], 'Fouls': ['14', '13']}"
Serie A,Italy,Fiorentina,2,Roma,1,2023-05-27,https://www.goal.com/en/match/fiorentina-vs-roma/5ktneea4wg1fp1losuh079kb8,"[['Fiorentina', 'Draw', 'Roma'], ['685', '1127', '1094']]","{'Ball possession': ['66%', '34%'], 'Total shots': ['15', '8'], 'Corners': ['7', '4'], 'Fouls': ['11', '12']}"
Serie A,Italy,Inter,3,Atalanta,2,2023-05-27,https://www.goal.com/en/match/internazionale-vs-atalanta/5lbdgrbjqb47o9jh1dl4ahd04,"[['Inter', 'Draw', 'Atalanta'], ['1501', '853', '419']]","{'Ball possession': ['51.5%', '48.5%'], 'Total shots': ['20', '12'], 'Corners': ['9', '7'], 'Fouls': ['8', '18']}"
Bundesliga,Germany,Bochum,3,Leverkusen,0,2023-05-27,https://www.goal.com/en/match/bochum-vs-bayer-leverkusen/e6jueydlmi3tmod33qwo5kq38,"[['Bochum', 'Draw', 'Leverkusen'], ['332', '734', '777']]","{'Ball possession': ['51.5%', '48.5%'], 'Total shots': ['12', '11'], 'Corners': ['2', '5'], 'Fouls': ['12', '12']}"
Bundesliga,Germany,Dortmund,2,Mainz 05,2,2023-05-27,https://www.goal.com/en/match/borussia-dortmund-vs-mainz-05/e5px2pcs8qaed23uzzlp5j190,"[['Dortmund', 'Draw', 'Mainz 05'], ['3297', '959', '418']]","{'Ball possession': ['73.3%', '26.7%'], 'Total shots': ['29', '10'], 'Corners': ['6', '3'], 'Fouls': ['5', '13']}"
Bundesliga,Germany,Frankfurt,2,Freiburg,1,2023-05-27,https://www.goal.com/en/match/eintracht-frankfurt-vs-freiburg/e6bulgzeagud216xfaktx0yz8,"[['Frankfurt', 'Draw', 'Freiburg'], ['531', '733', '452']]","{'Ball possession': ['60.7%', '39.3%'], 'Total shots': ['15', '14'], 'Corners': ['3', '7'], 'Fouls': ['13', '10']}"
Bundesliga,Germany,Köln,1,Bayern München,2,2023-05-27,https://www.goal.com/en/match/koeln-vs-bayern-muenchen/e63oojl5w6nz1dbigsi2u7q50,"[['Köln', 'Draw', 'Bayern München'], ['559', '868', '1634']]","{'Ball possession': ['46.9%', '53.1%'], 'Total shots': ['8', '12'], 'Corners': ['7', '3'], 'Fouls': ['10', '8']}"
Bundesliga,Germany,Leipzig,4,Schalke 04,2,2023-05-27,https://www.goal.com/en/match/rb-leipzig-vs-schalke-04/e5utdtr90ov3kc39jsb7et7o4,"[['Leipzig', 'Draw', 'Schalke 04'], ['1105', '669', '299']]","{'Ball possession': ['50.8%', '49.2%'], 'Total shots': ['18', '15'], 'Corners': ['4', '5'], 'Fouls': ['12', '11']}"
Bundesliga,Germany,M'gladbach,2,Augsburg,0,2023-05-27,https://www.goal.com/en/match/borussia-m-gladbach-vs-augsburg/e67sva5kjgc0yswuqjbep7xg4,"[[""M'gladbach"", 'Draw', 'Augsburg'], ['468', '576', '233']]","{'Ball possession': ['74.5%', '25.5%'], 'Total shots': ['19', '9'], 'Corners': ['4', '4'], 'Fouls': ['5', '19']}"
Bundesliga,Germany,Stuttgart,1,Hoffenheim,1,2023-05-27,https://www.goal.com/en/match/stuttgart-vs-hoffenheim/e6po7lgvknonuh9xpgl5v6ot0,"[['Stuttgart', 'Draw', 'Hoffenheim'], ['553', '532', '256']]","{'Ball possession': ['57.4%', '42.6%'], 'Total shots': ['23', '8'], 'Corners': ['9', '2'], 'Fouls': ['12', '10']}"
Bundesliga,Germany,Union Berlin,1,Bremen,0,2023-05-27,https://www.goal.com/en/match/union-berlin-vs-werder-bremen/e5zjddmmmls2z6owlk45x0sno,"[['Union Berlin', 'Draw', 'Bremen'], ['857', '631', '226']]","{'Ball possession': ['46.8%', '53.2%'], 'Total shots': ['15', '7'], 'Corners': ['15', '1'], 'Fouls': ['9', '10']}"
Bundesliga,Germany,Wolfsburg,1,Hertha BSC,2,2023-05-27,https://www.goal.com/en/match/wolfsburg-vs-hertha-bsc/e6fxke3z1md4wkq7dumgymuj8,"[['Wolfsburg', 'Draw', 'Hertha BSC'], ['583', '494', '183']]","{'Ball possession': ['63.5%', '36.5%'], 'Total shots': ['20', '8'], 'Corners': ['7', '3'], 'Fouls': ['9', '18']}"
Ligue 1,France,Angers,2,Troyes,1,2023-05-27,https://www.goal.com/en/match/angers-sco-vs-troyes/1ji8ohb3ss0w80t42q4dm40lw,"[['Angers', 'Draw', 'Troyes'], ['311', '498', '200']]","{'Ball possession': ['60.3%', '39.7%'], 'Total shots': ['18', '5'], 'Corners': ['14', '3'], 'Fouls': ['12', '7']}"
Ligue 1,France,Clermont,2,Lorient,0,2023-05-27,https://www.goal.com/en/match/clermont-vs-lorient/1jly12tbq6op92nwvuc79oetw,"[['Clermont', 'Draw', 'Lorient'], ['287', '447', '225']]","{'Ball possession': ['45.7%', '54.3%'], 'Total shots': ['18', '6'], 'Corners': ['9', '1'], 'Fouls': ['13', '12']}"
Ligue 1,France,Lens,3,Ajaccio,0,2023-05-27,https://www.goal.com/en/match/lens-vs-ajaccio/1k4uyo46k6e9qecoqpsco9tlg,"[['Lens', 'Draw', 'Ajaccio'], ['539', '455', '142']]","{'Ball possession': ['79.4%', '20.6%'], 'Total shots': ['12', '6'], 'Corners': ['9', '2'], 'Fouls': ['12', '12']}"
Ligue 1,France,Lille,2,Nantes,1,2023-05-27,https://www.goal.com/en/match/lille-vs-nantes/1jpvgxpuqn35yteuze9xyo55g,"[['Lille', 'Draw', 'Nantes'], ['613', '525', '158']]","{'Ball possession': ['65.6%', '34.4%'], 'Total shots': ['9', '8'], 'Corners': ['5', '3'], 'Fouls': ['7', '12']}"
Ligue 1,France,Lyon,3,Reims,0,2023-05-27,https://www.goal.com/en/match/olympique-lyonnais-vs-reims/1jxh7un9kalsjs2z8aj19m68k,"[['Lyon', 'Draw', 'Reims'], ['590', '502', '151']]","{'Ball possession': ['55.1%', '44.9%'], 'Total shots': ['23', '10'], 'Corners': ['7', '4'], 'Fouls': ['10', '15']}"
Ligue 1,France,Marseille,1,Brest,2,2023-05-27,https://www.goal.com/en/match/olympique-marseille-vs-brest/1k14jco1pa6rkx1x0mq6e8ff8,"[['Marseille', 'Draw', 'Brest'], ['602', '455', '141']]","{'Ball possession': ['62.8%', '37.2%'], 'Total shots': ['10', '15'], 'Corners': ['3', '5'], 'Fouls': ['14', '16']}"
Ligue 1,France,Montpellier,2,Nice,3,2023-05-27,https://www.goal.com/en/match/montpellier-vs-nice/1jtsijojkdtmvdejf9vp8hm38,"[['Montpellier', 'Draw', 'Nice'], ['415', '645', '344']]","{'Ball possession': ['46.9%', '53.1%'], 'Total shots': ['14', '23'], 'Corners': ['2', '10'], 'Fouls': ['12', '16']}"
Ligue 1,France,Rennes,2,Monaco,0,2023-05-27,https://www.goal.com/en/match/rennes-vs-monaco/1kclx12asl3xcyx75qoswvwgk,"[['Rennes', 'Draw', 'Monaco'], ['373', '571', '428']]","{'Ball possession': ['57.3%', '42.7%'], 'Total shots': ['12', '11'], 'Corners': ['7', '3'], 'Fouls': ['11', '7']}"
Ligue 1,France,Strasbourg,1,PSG,1,2023-05-27,https://www.goal.com/en/match/strasbourg-vs-psg/1k8k2ef6jmxoqrzv2gpwi7klw,"[['Strasbourg', 'Draw', 'PSG'], ['241', '594', '1518']]","{'Ball possession': ['34%', '66%'], 'Total shots': ['17', '7'], 'Corners': ['4', '2'], 'Fouls': ['9', '8']}"
Ligue 1,France,Toulouse,1,Auxerre,1,2023-05-27,https://www.goal.com/en/match/toulouse-vs-auxerre/1kgezxqe9mv80hcl0yk3my32s,"[['Toulouse', 'Draw', 'Auxerre'], ['442', '474', '173']]","{'Ball possession': ['60.8%', '39.2%'], 'Total shots': ['10', '16'], 'Corners': ['6', '3'], 'Fouls': ['18', '14']}"
Championship,England,Coventry,1,Luton,1,2023-05-27,https://www.goal.com/en/match/coventry-city-vs-luton-town/ckpw5ua14bofqxtnhpp4l4hec,"[['Coventry', 'Draw', 'Luton'], ['611', '674', '891']]","{'Ball possession': ['54.7%', '45.3%'], 'Total shots': ['14', '13'], 'Corners': ['4', '6'], 'Fouls': ['16', '16']}"
