Competition,Country,Home Team,Home Score,Away Team,Away Score,Date
Premier League,England,Man City,2,Newcastle,0,2023-03-04
Premier League,England,Arsenal,3,Bournemouth,2,2023-03-04
Premier League,England,Aston Villa,1,Crystal Palace,0,2023-03-04
Premier League,England,Brighton,4,West Ham,0,2023-03-04
Premier League,England,Chelsea,1,Leeds,0,2023-03-04
Premier League,England,Wolves,1,Tottenham,0,2023-03-04
Premier League,England,Southampton,1,Leicester,0,2023-03-04
La Liga,Spain,Getafe,3,Girona,2,2023-03-04
La Liga,Spain,Almería,0,Villarreal,2,2023-03-04
La Liga,Spain,Mallorca,0,Elche,1,2023-03-04
La Liga,Spain,Atlético,6,Sevilla,1,2023-03-04
Serie A,Italy,Monza,2,Empoli,1,2023-03-04
Serie A,Italy,Atalanta,0,Udinese,0,2023-03-04
Serie A,Italy,Fiorentina,2,Milan,1,2023-03-04
Bundesliga,Germany,Augsburg,2,Bremen,1,2023-03-04
Bundesliga,Germany,Bochum,0,Schalke 04,2,2023-03-04
Bundesliga,Germany,M'gladbach,0,Freiburg,0,2023-03-04
Bundesliga,Germany,Mainz 05,1,Hoffenheim,0,2023-03-04
Bundesliga,Germany,Union Berlin,0,Köln,0,2023-03-04
Bundesliga,Germany,Stuttgart,1,Bayern München,2,2023-03-04
Ligue 1,France,Lens,1,Lille,1,2023-03-04
Ligue 1,France,PSG,4,Nantes,2,2023-03-04
Championship,England,Blackburn,1,Sheff Utd,0,2023-03-04
Championship,England,Cardiff,2,Bristol City,0,2023-03-04
Championship,England,Blackpool,0,Burnley,0,2023-03-04
Championship,England,Huddersfield,0,Coventry,4,2023-03-04
Championship,England,Luton,1,Swansea,0,2023-03-04
Championship,England,Middlesbrough,5,Reading,0,2023-03-04
Championship,England,Millwall,2,Norwich,3,2023-03-04
Championship,England,Rotherham,3,QPR,1,2023-03-04
Championship,England,Sunderland,1,Stoke,5,2023-03-04
Championship,England,Watford,0,Preston,0,2023-03-04
Championship,England,Wigan,1,Birmingham,1,2023-03-04
Eredivisie,Netherlands,Volendam,3,Emmen,1,2023-03-04
Eredivisie,Netherlands,Feyenoord,1,Groningen,0,2023-03-04
Eredivisie,Netherlands,Twente,3,Heerenveen,3,2023-03-04
A-League Men,Australia,Wellington,2,Newcastle,1,2023-03-04
A-League Men,Australia,Wanderers,2,Central Coast,0,2023-03-04
A-League Men,Australia,Western United,2,Perth,1,2023-03-04
A-League Men,Australia,Sydney,1,Mel Victory,0,2023-03-04
Süper Lig,Turkey,Fatih,4,Sivasspor,3,2023-03-04
Süper Lig,Turkey,Trabzonspor,1,Ümraniye,2,2023-03-04
Süper Lig,Turkey,Kayseri,1,Fenerbahçe,2,2023-03-04
Premiership,Scotland,Hearts,3,St. Johnstone,0,2023-03-04
Premiership,Scotland,Livingston,1,Hibernian,4,2023-03-04
Premiership,Scotland,Rangers,3,Kilmarnock,1,2023-03-04
Premiership,Scotland,Ross County,0,Motherwell,2,2023-03-04
Premiership,Scotland,Dundee Utd,1,Aberdeen,3,2023-03-04
Liga MX,Mexico,Mazatlán,3,Cruz Azul,1,2023-03-04
Liga MX,Mexico,Necaxa,0,Tigres,1,2023-03-04
Liga MX,Mexico,Tijuana,1,Atlas,1,2023-03-04
First Division A,Belgium,Kortrijk,0,Charleroi,1,2023-03-04
First Division A,Belgium,Cercle Brugge,3,Seraing,1,2023-03-04
First Division A,Belgium,OHL,4,ZW,2,2023-03-04
First Division A,Belgium,Standard,2,Westerlo,0,2023-03-04
Liga Profesional Argentina,Argentina,Sarmiento,4,R. Central,1,2023-03-04
Liga Profesional Argentina,Argentina,Unión,2,Estudiantes,0,2023-03-04
Liga Profesional Argentina,Argentina,Gimn La Plata,0,Colón,0,2023-03-04
Liga Profesional Argentina,Argentina,Platense,1,Córdoba SdE,1,2023-03-04
Primeira Liga,Portugal,Benfica,2,Famalicão,0,2023-03-04
Primeira Liga,Portugal,Estoril,0,Vizela,3,2023-03-04
Primeira Liga,Portugal,Portimonense,0,Sporting,1,2023-03-04
Primeira Liga,Portugal,Chaves,1,Porto,3,2023-03-04
J1 League,Japan,Kawasaki,1,Shonan,1,2023-03-04
J1 League,Japan,Albirex,2,Consadole,2,2023-03-04
J1 League,Japan,Kyoto,2,Tokyo,0,2023-03-04
J1 League,Japan,Vissel Kobe,4,Gamba,0,2023-03-04
J1 League,Japan,Yokohama,1,Kashima,3,2023-03-04
J1 League,Japan,Avispa,1,Kashiwa,0,2023-03-04
J1 League,Japan,Sagan,1,Nagoya,0,2023-03-04
J1 League,Japan,Urawa,2,Cerezo,1,2023-03-04
Primera A,Colombia,Bucaramanga,0,Once Caldas,1,2023-03-04
Primera A,Colombia,Equidad,1,Petrolera,1,2023-03-04
Primera División,Uruguay,Racing,1,Danubio,1,2023-03-04
Primera División,Uruguay,City Torque,0,Def. Sporting,3,2023-03-04
Primera División,Uruguay,Cerro,2,Nacional,2,2023-03-04
Primera División,Chile,Coquimbo,3,Audax,1,2023-03-04
Primera División,Chile,Palestino,2,Huachipato,1,2023-03-04
Primera División,Chile,Ñublense,1,Univ Católica,2,2023-03-04
Bundesliga,Austria,A Lustenau,0,Sturm,2,2023-03-04
Bundesliga,Austria,Hartberg,2,WAC,1,2023-03-04
Bundesliga,Austria,Ried,1,Austria,3,2023-03-04
Premier League,Ukraine,Oleksandria,2,Dnipro-1,2,2023-03-04
Premier League,Ukraine,Dynamo Kyiv,0,Inhulets',2,2023-03-04
Premier League,Ukraine,Veres Rivne,1,Chornomorets,3,2023-03-04
2. Bundesliga,Germany,Hamburg,3,Nürnberg,0,2023-03-04
2. Bundesliga,Germany,Regensburg,0,Düsseldorf,1,2023-03-04
2. Bundesliga,Germany,Sandhausen,1,Holstein,1,2023-03-04
2. Bundesliga,Germany,Heidenheim,1,Darmstadt 98,0,2023-03-04
Ekstraklasa,Poland,Widzew,0,Warta Poznań,2,2023-03-04
Ekstraklasa,Poland,Kielce,1,Wisła Płock,0,2023-03-04
Ekstraklasa,Poland,Górnik,0,Legia,1,2023-03-04
Super League,Switzerland,Winterthur,1,Young Boys,1,2023-03-04
Super League,Switzerland,Luzern,0,Basel,1,2023-03-04
Super League 1,Greece,Asteras,1,Atromitos,1,2023-03-04
League One,England,Morecambe,0,Bolton,0,2023-03-04
League One,England,Accrington,2,Forest Green,1,2023-03-04
League One,England,Bristol Rovers,0,Barnsley,0,2023-03-04
League One,England,Cambridge Utd,0,Portsmouth,1,2023-03-04
League One,England,Cheltenham,1,Fleetwood,0,2023-03-04
League One,England,Derby,2,Shrewsbury,2,2023-03-04
League One,England,Ipswich,4,Burton Albion,0,2023-03-04
League One,England,Lincoln,1,Oxford,0,2023-03-04
League One,England,Plymouth,2,Charlton,0,2023-03-04
League One,England,Port Vale,1,MK Dons,0,2023-03-04
League One,England,Sheff Wed,1,Peterborough,0,2023-03-04
League One,England,Wycombe,1,Exeter,1,2023-03-04
League Two,England,Bradford,2,Colchester,0,2023-03-04
League Two,England,Carlisle,2,Grimsby,0,2023-03-04
League Two,England,Harrogate,0,Gillingham,0,2023-03-04
League Two,England,L Orient,1,Swindon,1,2023-03-04
League Two,England,Northampton,1,Crawley,0,2023-03-04
League Two,England,Rochdale,2,Stevenage,0,2023-03-04
League Two,England,Salford,3,Newport,1,2023-03-04
League Two,England,Stockport,0,Doncaster,0,2023-03-04
League Two,England,Sutton Utd,1,Crewe,1,2023-03-04
League Two,England,Tranmere,1,Hartlepool,1,2023-03-04
League Two,England,Walsall,0,Barrow,1,2023-03-04
League Two,England,Wimbledon,1,Mansfield Town,3,2023-03-04
National League,England,Aldershot,1,Torquay,1,2023-03-04
National League,England,Bromley,1,Notts,1,2023-03-04
National League,England,Dag & Red,2,York,1,2023-03-04
National League,England,Dorking W,0,Halifax,0,2023-03-04
National League,England,Gateshead,1,Chesterfield,2,2023-03-04
National League,England,Oldham,0,Boreham Wood,2,2023-03-04
National League,England,Scunthorpe,0,Eastleigh,1,2023-03-04
National League,England,Solihull,2,Maidstone Utd,0,2023-03-04
National League,England,Wealdstone,4,Altrincham,0,2023-03-04
National League,England,Yeovil,0,Woking,1,2023-03-04
National League,England,Maidenhead Utd,2,Wrexham,2,2023-03-04
Serie B,Italy,Pisa,1,Palermo,1,2023-03-04
Serie B,Italy,Reggina,0,Parma,1,2023-03-04
Ligue 2,France,Bordeaux,1,Saint-Étienne,1,2023-03-04
Ligue 2,France,Amiens,1,Pau,0,2023-03-04
Ligue 2,France,Annecy,0,Metz,3,2023-03-04
Ligue 2,France,Bastia,4,Nîmes,2,2023-03-04
Ligue 2,France,Dijon,1,Grenoble,0,2023-03-04
Ligue 2,France,Le Havre,2,Laval,1,2023-03-04
Ligue 2,France,Niort,2,Rodez,3,2023-03-04
Ligue 2,France,Paris,1,Guingamp,2,2023-03-04
Ligue 2,France,QRM,1,Valenciennes,1,2023-03-04
Super League,Malaysia,Kelantan Utd,0,Perak,0,2023-03-04
Super League,Malaysia,Kedah,0,PDRM,1,2023-03-04
Championship,Scotland,Ayr Utd,1,Inverness,2,2023-03-04
Championship,Scotland,Cove Rangers,0,Dundee,2,2023-03-04
Championship,Scotland,Partick,3,Raith Rovers,0,2023-03-04
Championship,Scotland,Queen's Park,2,Morton,2,2023-03-04
League One,Scotland,Dunfermline,2,Alloa Athletic,0,2023-03-04
League One,Scotland,Falkirk,5,Peterhead,0,2023-03-04
League One,Scotland,Kelty Hearts,1,Edinburgh City,2,2023-03-04
League One,Scotland,Montrose,2,Clyde,0,2023-03-04
League One,Scotland,Queen South,3,Airdrieonians,2,2023-03-04
League Two,Scotland,Annan,2,Stenhousemuir,3,2023-03-04
League Two,Scotland,East Fife,3,Forfar,2,2023-03-04
League Two,Scotland,Elgin,0,Bonnyrigg RA,1,2023-03-04
League Two,Scotland,Stirling,3,Albion,2,2023-03-04
League Two,Scotland,Stranraer,0,Dumbarton,2,2023-03-04
Club Friendlies,World,İstanbulspor,N/A,Eyüp,N/A,2023-03-04
Club Friendlies,World,İstanbulspor,0,Galatasaray,6,2023-03-04
CAF Champions League,Africa,Ahly,3,Cotonsport,0,2023-03-04
Primera Nacional,Argentina,All Boys,0,Almagro,0,2023-03-04
Primera Nacional,Argentina,Nueva Chicago,2,San Telmo,0,2023-03-04
Primera Nacional,Argentina,Chacarita,3,Independiente,0,2023-03-04
Primera Nacional,Argentina,Gimn Jujuy,1,Brown Adrogué,1,2023-03-04
Primera Nacional,Argentina,Tristán Suárez,0,Maipú,4,2023-03-04
Prim B Metro,Argentina,A Quilmes,2,Urquiza,3,2023-03-04
Prim B Metro,Argentina,Armenio,2,Comunicaciones,3,2023-03-04
Prim B Metro,Argentina,Sacachispas,0,A Merlo,1,2023-03-04
Prim B Metro,Argentina,San Miguel,1,Acassuso,1,2023-03-04
Premier League,Armenia,L. Artsakh,0,BKMA,3,2023-03-04
AFC U20 Asian Cup,Asia,Iran,2,Australia,3,2023-03-04
AFC U20 Asian Cup,Asia,Syria,0,Indonesia,1,2023-03-04
AFC U20 Asian Cup,Asia,Iraq,0,Uzbekistan,1,2023-03-04
AFC U20 Asian Cup,Asia,Vietnam,2,Qatar,1,2023-03-04
Queensland NPL,Australia,Eastern Sub,0,Knights,1,2023-03-04
Queensland NPL,Australia,Gold Coast Utd,0,Roar,0,2023-03-04
Queensland NPL,Australia,Peninsula,0,Brisbane City,2,2023-03-04
Queensland NPL,Australia,Redlands Utd,2,Olympic,0,2023-03-04
Queensland NPL,Australia,SC Wanderers,1,Lions,1,2023-03-04
Queensland NPL Women,Australia,Sunshine Coast,0,Gold Coast Utd,4,2023-03-04
Victoria NPL,Australia,Avondale,3,Hume City,2,2023-03-04
Victoria NPL,Australia,Port Melbourne,1,Moreland City,1,2023-03-04
Victoria NPL,Australia,Altona Magic,1,North Geelong,0,2023-03-04
Victoria NPL,Australia,Dandenong,1,Oakleigh,2,2023-03-04
New South Wales NPL,Australia,NWS Spirit,0,Mariners,1,2023-03-04
New South Wales NPL,Australia,St George City,1,Sydney Olympic,0,2023-03-04
A-League Women,Australia,Canberra,4,Adelaide,2,2023-03-04
A-League Women,Australia,Newcastle,0,Melbourne City,4,2023-03-04
A-League Women,Australia,Wellington,1,Roar,1,2023-03-04
2. Liga,Austria,BW Linz,2,Kapfenberg,0,2023-03-04
2. Liga,Austria,Dornbirn,1,Rapid II,2,2023-03-04
Jugendliga U18,Austria,Vorarlberg,1,RB Akademie,8,2023-03-04
Challenger Pro League,Belgium,Virton,1,Deinze,2,2023-03-04
Challenger Pro League,Belgium,SK Beveren,2,RWDM,1,2023-03-04
Primera División,Bolivia,O. Petrolero,1,Palmaflor,2,2023-03-04
Primera División,Bolivia,Vaca Díez,0,Nacional,2,2023-03-04
Carioca Série A,Brazil,Madureira,0,Volta Redonda,6,2023-03-04
Carioca Série A,Brazil,Bangu,0,Fluminense,5,2023-03-04
Gaúcho 1,Brazil,Caxias,3,Erechim,0,2023-03-04
Mineiro 1,Brazil,América MG,3,Tombense,1,2023-03-04
Mineiro 1,Brazil,Athletic,2,Ipatinga,0,2023-03-04
Mineiro 1,Brazil,Cruzeiro,1,Democrata SL,1,2023-03-04
Mineiro 1,Brazil,Democrata GV,0,Atl. Mineiro,3,2023-03-04
Mineiro 1,Brazil,Pouso Alegre,1,Caldense,1,2023-03-04
Mineiro 1,Brazil,Villa Nova,1,CAP,0,2023-03-04
Paranaense 1,Brazil,Independente,2,Paranaense,5,2023-03-04
Catarinense 1,Brazil,Chapecoense,0,Brusque,0,2023-03-04
Goiano 1,Brazil,Vila Nova,0,Anápolis,1,2023-03-04
Pernambucano 1,Brazil,Retrô,0,Petrolina,0,2023-03-04
Sergipano 1,Brazil,Dorense,0,Atlético SE,0,2023-03-04
Sergipano 1,Brazil,Confiança,2,Lagarto,0,2023-03-04
Piauiense,Brazil,Ríver,2,Parnahyba,0,2023-03-04
Piauiense,Brazil,Comercial PI,2,Corí-Sabbá,1,2023-03-04
Paulista A2,Brazil,São Caetano,1,Oeste,3,2023-03-04
Paulista A2,Brazil,Comercial,1,Ponte Preta,1,2023-03-04
Paulista A3,Brazil,Capivariano,0,São José,1,2023-03-04
Paulista A3,Brazil,Desp. Brasil,1,USAC,0,2023-03-04
Paulista A3,Brazil,Rio Preto,0,Sertãozinho,2,2023-03-04
Paulista A3,Brazil,RB Brasil,2,São Bernardo,3,2023-03-04
Copa do Nordeste,Brazil,Campinense,2,Ferroviário,3,2023-03-04
Copa do Nordeste,Brazil,CSA,0,CRB,0,2023-03-04
Copa do Nordeste,Brazil,Náutico,0,Sport,2,2023-03-04
Copa Rio Women,Brazil,Fluminense,0,Botafogo,1,2023-03-04
First League,Bulgaria,Beroe,1,Septemvri,2,2023-03-04
First League,Bulgaria,Cherno more,1,Botev,2,2023-03-04
First League,Bulgaria,CSKA,1,Loko Plovdiv,1,2023-03-04
