Competition,Country,Home Team,Home Score,Away Team,Away Score,Date,URL
UEFA Champions League,Europe,Milan,1,Tottenham,0,2023-02-14,https://www.goal.com/en/match/milan-vs-tottenham-hotspur/91ezxnborbkjuzy1260wyelg4
UEFA Champions League,Europe,PSG,0,Bayern München,1,2023-02-14,https://www.goal.com/en/match/psg-vs-bayern-muenchen/zb3gs6vfnyccksucqyf4tj4k
Championship,England,Birmingham,0,Cardiff,2,2023-02-14,https://www.goal.com/en/match/birmingham-city-vs-cardiff-city/6ctbjv9tm5bc0l5tczez8f0us
Championship,England,Coventry,1,Millwall,0,2023-02-14,https://www.goal.com/en/match/coventry-city-vs-millwall/6d02az2je96gty3qwmzugxfro
Championship,England,Norwich,3,Hull,1,2023-02-14,https://www.goal.com/en/match/norwich-city-vs-hull-city/6d3gkxke0n4zkxdtw3c74in84
Championship,England,QPR,0,Sunderland,3,2023-02-14,https://www.goal.com/en/match/queens-park-rangers-vs-sunderland/6d6wn3a1up1eq0mwls3935ixg
Championship,England,Burnley,1,Watford,1,2023-02-14,https://www.goal.com/en/match/burnley-vs-watford/6cwnn0lgpivq02r92l1u4gh04
Championship,England,Reading,2,Rotherham,1,2023-02-14,https://www.goal.com/en/match/reading-vs-rotherham-united/6dahusiq0ykbtqd9gim6bxwk4
Liga Profesional Argentina,Argentina,Estudiantes,0,Lanús,2,2023-02-14,https://www.goal.com/en/match/estudiantes-vs-lanus/1ox00hgcgw28cc47nie9j6kus
Primeira Liga,Portugal,Boavista,0,Casa Pia,0,2023-02-14,https://www.goal.com/en/match/boavista-vs-casa-pia/bt04anyyfjmlymg7u1piu0sgk
Primera División,Uruguay,Wanderers,1,Def. Sporting,1,2023-02-14,https://www.goal.com/en/match/wanderers-vs-defensor-sporting/4kww8y0i5nsf14o9hfnplbqxg
Primera División,Uruguay,La Luz,3,Peñarol,4,2023-02-14,https://www.goal.com/en/match/la-luz-vs-penarol/4kngmbevn5bibep0kuxshri8k
Primera División,Chile,Colo Colo,1,Ñublense,0,2023-02-14,https://www.goal.com/en/match/colo-colo-vs-nublense/bipxlyt7evcro4v4v8ak6g8pg
League One,England,Accrington,0,Wycombe,2,2023-02-14,https://www.goal.com/en/match/accrington-stanley-vs-wycombe-wanderers/88hkrqjyydsmq6lkasdmaeuxg
League One,England,Bolton,5,MK Dons,0,2023-02-14,https://www.goal.com/en/match/bolton-wanderers-vs-milton-keynes-dons/88l20hbr4mewbxjblydez3hg4
League One,England,Bristol Rovers,0,Ipswich,0,2023-02-14,https://www.goal.com/en/match/bristol-rovers-vs-ipswich-town/88ogce0r18rmawk3x63zimyhg
League One,England,Cambridge Utd,1,Cheltenham,2,2023-02-14,https://www.goal.com/en/match/cambridge-united-vs-cheltenham-town/88sc1rl1ks3qo409aohxweo7o
League One,England,Derby,1,Lincoln,1,2023-02-14,https://www.goal.com/en/match/derby-county-vs-lincoln-city/88vxt5mzg4vcjsg0lr1yygkk4
League One,England,Exeter,0,Shrewsbury,0,2023-02-14,https://www.goal.com/en/match/exeter-city-vs-shrewsbury-town/8901bsn8j6ncrfdxttgf7lses
League One,England,Fleetwood,1,Peterborough,0,2023-02-14,https://www.goal.com/en/match/fleetwood-town-vs-peterborough-united/893q04m85gj9l5gr1vftfs74k
League One,England,Forest Green,0,Charlton,1,2023-02-14,https://www.goal.com/en/match/forest-green-rovers-vs-charlton-athletic/897dxqakcqsez30t9g4w1vggk
League One,England,Oxford,1,Plymouth,3,2023-02-14,https://www.goal.com/en/match/oxford-united-vs-plymouth-argyle/89aua6eyjfjcb459cxs2v8f84
League One,England,Port Vale,1,Barnsley,3,2023-02-14,https://www.goal.com/en/match/port-vale-vs-barnsley/89e9sbkvpj137sz8pcx9nlqtw
League One,England,Portsmouth,1,Burton Albion,0,2023-02-14,https://www.goal.com/en/match/portsmouth-vs-burton-albion/89hn0ogky3evmox7eopqh17o4
League One,England,Sheff Wed,3,Morecambe,0,2023-02-14,https://www.goal.com/en/match/sheffield-wednesday-vs-morecambe/89l6o1u7d5t7fs4rs96xb8jys
League Two,England,Bradford,2,Tranmere,0,2023-02-14,https://www.goal.com/en/match/bradford-city-vs-tranmere-rovers/a1vy5u72lqqe9p8vrnx13enmc
League Two,England,Carlisle,0,Mansfield Town,4,2023-02-14,https://www.goal.com/en/match/carlisle-united-vs-mansfield-town/a1zde85ktpnfjstwbg0s5yolw
League Two,England,Colchester,0,Walsall,0,2023-02-14,https://www.goal.com/en/match/colchester-united-vs-walsall/a22kfv969g90x1us9q61z0cgk
League Two,England,Crewe,2,Hartlepool,0,2023-02-14,https://www.goal.com/en/match/crewe-alexandra-vs-hartlepool-united/a25n84kh8f85ozsdkfe7xyzo4
League Two,England,Doncaster,1,Barrow,0,2023-02-14,https://www.goal.com/en/match/doncaster-rovers-vs-barrow/a296bmy2oiw8pymisfyevbuhg
League Two,England,Gillingham,2,Grimsby,1,2023-02-14,https://www.goal.com/en/match/gillingham-vs-grimsby-town/a2cj4newak1wltv5uldslhnh0
League Two,England,L Orient,2,Rochdale,1,2023-02-14,https://www.goal.com/en/match/leyton-orient-vs-rochdale/a2fsankbqbzw1zga4tdotjswk
League Two,England,Newport,2,Stevenage,2,2023-02-14,https://www.goal.com/en/match/newport-county-vs-stevenage/a2jldmsliwzox0d1y212w9k44
League Two,England,Northampton,0,Wimbledon,0,2023-02-14,https://www.goal.com/en/match/northampton-town-vs-afc-wimbledon/a2nsc4d8j3j4k0c657az9lij8
League Two,England,Salford,1,Harrogate,1,2023-02-14,https://www.goal.com/en/match/salford-city-vs-harrogate-town/a2rsn2txhjigb2pjr0g09quj8
League Two,England,Stockport,2,Crawley,1,2023-02-14,https://www.goal.com/en/match/stockport-county-vs-crawley-town/a2v4liixurobyst2lodp4enf8
League Two,England,Sutton Utd,2,Swindon,1,2023-02-14,https://www.goal.com/en/match/sutton-united-vs-swindon-town/a2ylnadimn5148evapwdcx7v8
National League,England,Aldershot,1,Chesterfield,1,2023-02-14,https://www.goal.com/en/match/aldershot-town-vs-chesterfield/9i4beqqrml3gn2taqmlnz5x5g
National League,England,Altrincham,1,Bromley,2,2023-02-14,https://www.goal.com/en/match/altrincham-vs-bromley/9i84mlkqw8dmbecjy6rrwsbo4
National League,England,Boreham Wood,1,Solihull,1,2023-02-14,https://www.goal.com/en/match/boreham-wood-vs-solihull-moors/9aq0p0colbxip2m08kfozeoes
National League,England,Dag & Red,0,Eastleigh,1,2023-02-14,https://www.goal.com/en/match/dagenham-and-redbridge-vs-eastleigh/9emkbxxnkbmcl0ftdmyow54ic
National League,England,Notts,4,Barnet,1,2023-02-14,https://www.goal.com/en/match/notts-county-vs-barnet/9b4kj1tvkhk7ug4ud93wxidjo
National League,England,Oldham,2,Gateshead,2,2023-02-14,https://www.goal.com/en/match/oldham-athletic-vs-gateshead/978x8t19c0nhnpgontk4f7evo
National League,England,Southend,2,Halifax,1,2023-02-14,https://www.goal.com/en/match/southend-united-vs-halifax-town/9f1hk1dsmcw7sfzujqqwm6238
National League,England,Wrexham,2,Woking,2,2023-02-14,https://www.goal.com/en/match/wrexham-vs-woking/9mzb0qnfhkazuo7v31j26wpas
League Two,Scotland,Bonnyrigg RA,1,Stirling,2,2023-02-14,https://www.goal.com/en/match/bonnyrigg-rose-vs-stirling-albion/dd6o1fd6h3spp4p1fpe626dxw
Primera Nacional,Argentina,Agropecuario,3,Morón,1,2023-02-14,https://www.goal.com/en/match/agropecuario-vs-deportivo-moron/awlguddreargguzw7i0qw23h0
Primera División,Bolivia,Palmaflor,2,Guabirá,0,2023-02-14,https://www.goal.com/en/match/palmaflor-vs-guabira/4dvqzji3eqff4z3f3znvy63o4
Gaúcho 1,Brazil,São José RS,1,Juventude,1,2023-02-14,https://www.goal.com/en/match/sao-jose-rs-vs-juventude/bak0b9yl815as6yw5cdchev4k
Mineiro 1,Brazil,Cruzeiro,1,Atl. Mineiro,1,2023-02-14,https://www.goal.com/en/match/cruzeiro-vs-atletico-mineiro/1ifhjst3nl6fqlpv3ythlek2c
Paraibano 1,Brazil,CSP,0,Botafogo,1,2023-02-14,https://www.goal.com/en/match/csp-vs-botafogo-pb/bt86t17o528wap03kdpxire38
Primera B,Chile,Recoleta,0,La Serena,1,2023-02-14,https://www.goal.com/en/match/recoleta-vs-la-serena/2wdt6s0w9zrvx5hwvyxpzpjis
Primera B,Chile,Wanderers,0,Santa Cruz,0,2023-02-14,https://www.goal.com/en/match/santiago-wanderers-vs-deportes-santa-cruz/2wqebigd1uis1edezkgvx1mok
Primera B,Colombia,Llaneros,1,Cortuluá,3,2023-02-14,https://www.goal.com/en/match/llaneros-vs-cortulua/83vtbsz5jjispqn2v9no9e49g
Primera B,Colombia,Quindío,0,Leones,3,2023-02-14,https://www.goal.com/en/match/deportes-quindio-vs-leones/83yu53elt5wk8jmzc07lyzthw
Primera División,Costa Rica,SP. San José,1,San Carlos,1,2023-02-14,https://www.goal.com/en/match/sporting-san-jose-vs-san-carlos/4n420yyunv135btp92f65ve38
Primera División,Costa Rica,Saprissa,1,Cartaginés,0,2023-02-14,https://www.goal.com/en/match/deportivo-saprissa-vs-cartagines/4mt4tcj6twznfcxuyeqldgvtg
Cup,Croatia,RNK Split,1,Dinamo Zagreb,3,2023-02-14,https://www.goal.com/en/match/rnk-split-vs-dinamo-zagreb/8w040wusx22cboiza7uzd3l04
Cup,Cyprus,AEL,1,Nea Salamis,0,2023-02-14,https://www.goal.com/en/match/ael-vs-nea-salamis/bzrtb6t0l7958qxo3ji26p2c4
Regionalliga,Germany,Lok Leipzig,4,Babelsberg,3,2023-02-14,https://www.goal.com/en/match/lokomotive-leipzig-vs-babelsberg/cxfep5382tirutklyz9h0hno4
Regionalliga,Germany,RW Ahlen,2,Wuppertal,2,2023-02-14,https://www.goal.com/en/match/rot-weiss-ahlen-vs-wuppertaler-sv/cy6rfovu87jf6giy7xiocepsk
Indian Super League,India,Hyderabad,1,Mohun Bagan,0,2023-02-14,https://www.goal.com/en/match/hyderabad-vs-mohun-bagan/dimqjhd84htrfmihuxfhhl2qc
Liga 1,Indonesia,Barito,4,RANS,1,2023-02-14,https://www.goal.com/en/match/barito-putera-vs-rans-nusantara/ij04w9312v9ryz39ds2h6qs4
Liga 1,Indonesia,Persib,1,PSM,2,2023-02-14,https://www.goal.com/en/match/persib-vs-psm/iqqmjpmhvnrvil0r5czdzd3o
