Competition,Country,Home Team,Home Score,Away Team,Away Score,Date,URL
FIFA Women's World Cup,World,England,0,Nigeria,0,2023-08-07,https://www.goal.com/en/match/england-vs-nigeria/14kucj8wuajz8e9pm58o5by1g
FIFA Women's World Cup,World,Australia,2,Denmark,0,2023-08-07,https://www.goal.com/en/match/australia-vs-denmark/14hb2nplpv8miz7eb6u59de6s
Serie A,Brazil,Bahia,3,América MG,1,2023-08-07,https://www.goal.com/en/match/bahia-vs-america-mineiro/cklhyovn51xwwn6pbx3scp2qc
Serie A,Brazil,Coritiba,0,RB Bragantino,1,2023-08-07,https://www.goal.com/en/match/coritiba-vs-rb-bragantino/ckcak67mjuhh3s0uaxasr6zv8
Serie A,Brazil,Cruzeiro,0,Botafogo,0,2023-08-07,https://www.goal.com/en/match/cruzeiro-vs-botafogo/cjtshptex738g0u14zdgh7ehg
Serie A,Brazil,Cuiabá,3,Flamengo,0,2023-08-07,https://www.goal.com/en/match/cuiaba-vs-flamengo/ckup3jjgojv9ub7bzsugf7bpw
Superliga,Denmark,OB,1,Viborg,2,2023-08-07,https://www.goal.com/en/match/ob-vs-viborg/9j8fyxdkrootw5ewr8vs0b3f8
Primera A,Colombia,Equidad,1,América,1,2023-08-07,https://www.goal.com/en/match/la-equidad-vs-america-de-cali/5dgv46xb1ft0rc392nqbz8wlw
Primera A,Colombia,Cali,1,Atl. Nacional,1,2023-08-07,https://www.goal.com/en/match/deportivo-cali-vs-atletico-nacional/5daarlhlo4p6cyhrf9b70veac
Primera A,Colombia,Pasto,2,Santa Fe,0,2023-08-07,https://www.goal.com/en/match/deportivo-pasto-vs-independiente-santa-fe/5dk7p7rqns37772pn1hx7usd0
Primera División,Chile,Copiapó,1,Curicó Unido,1,2023-08-07,https://www.goal.com/en/match/copiapo-vs-curico-unido/bx7b53s2m6ncy3xmtfyczv6l0
Primera División,Chile,U. La Calera,2,Palestino,3,2023-08-07,https://www.goal.com/en/match/union-la-calera-vs-palestino/bxb5q2dllbz27tfex4wevk3kk
Ekstraklasa,Poland,Puszcza,1,Stal Mielec,0,2023-08-07,https://www.goal.com/en/match/puszcza-niepolomice-vs-stal-mielec/cggol3hljyef7x6t36bcnpw5w
Allsvenskan,Sweden,Malmö,3,Halmstad,0,2023-08-07,https://www.goal.com/en/match/malmoe-ff-vs-halmstad/3py31fs3tbnf19e68mfz0p5w4
Allsvenskan,Sweden,Norrköping,3,IFK Göteborg,0,2023-08-07,https://www.goal.com/en/match/norrkoeping-vs-ifk-goeteborg/3q1epkupayd2zf2vjnf6qkx04
Allsvenskan,Sweden,Varberg,0,Mjällby,3,2023-08-07,https://www.goal.com/en/match/varberg-vs-mjaellby/3qjwc3hwmy8bdjjguwhbzuexg
Ligue 2,France,Pau,3,Bordeaux,0,2023-08-07,https://www.goal.com/en/match/pau-vs-bordeaux/52d0icvlzhgsvtxbuz81aopp0
Club Friendlies,World,Bayern München,4,Monaco,2,2023-08-07,https://www.goal.com/en/match/bayern-muenchen-vs-monaco/b2y2kl4vblc7vjdaffcdiyl90
