Competition,Country,Home Team,Home Score,Away Team,Away Score,Date,URL
Liga Profesional Argentina,Argentina,NOB,1,San Lorenzo,0,2023-03-21,https://www.goal.com/en/match/newell-s-old-boys-vs-san-lorenzo/1vqqvcskolad2viumui2vd5w4
Liga Profesional Argentina,Argentina,Huracán,0,R. Central,2,2023-03-21,https://www.goal.com/en/match/huracan-vs-rosario-central/1vy0id9au6wdjd2q0k199a8es
Liga Profesional Argentina,Argentina,Lanús,0,Argentinos,0,2023-03-21,https://www.goal.com/en/match/lanus-vs-argentinos-juniors/1wcu0bin3hyllv6qnxzjqcdn8
Primera A,Colombia,Bucaramanga,1,Dep. Tolima,1,2023-03-21,https://www.goal.com/en/match/atletico-bucaramanga-vs-deportes-tolima/afsmxrv9w06qokpbbzy9429sk
Primera A,Colombia,Huila,2,Once Caldas,1,2023-03-21,https://www.goal.com/en/match/atletico-huila-vs-once-caldas/afegh11tkp0hd427hu2d6wdg4
Primera División,Uruguay,Cerro,2,Fénix,0,2023-03-21,https://www.goal.com/en/match/cerro-vs-fenix/dtsh1ctxrqeb8p6arpboc2ot0
League One,England,Accrington,0,Plymouth,2,2023-03-21,https://www.goal.com/en/match/accrington-stanley-vs-plymouth-argyle/819jdl9ktqv66nzi74n4224no
League One,England,Barnsley,4,Sheff Wed,2,2023-03-21,https://www.goal.com/en/match/barnsley-vs-sheffield-wednesday/84uwwy3f4ljiywoz36ye2tdzo
League Two,England,Bradford,0,Carlisle,0,2023-03-21,https://www.goal.com/en/match/bradford-city-vs-carlisle-united/9xc0xthf2lswmh7y2dct7ozro
League Two,England,Crawley,1,Doncaster,1,2023-03-21,https://www.goal.com/en/match/crawley-town-vs-doncaster-rovers/9wab5aa1jgz0hv7ovhi4ylpg4
League Two,England,Gillingham,2,Crewe,1,2023-03-21,https://www.goal.com/en/match/gillingham-vs-crewe-alexandra/9v8hnrx2yyq45o6v3emqhaluc
Championship,Scotland,Dundee,3,Ayr Utd,1,2023-03-21,https://www.goal.com/en/match/dundee-vs-ayr-united/b4r9n3yqz7ys37a9x153upvkk
League Two,Scotland,Albion,0,Stranraer,1,2023-03-21,https://www.goal.com/en/match/albion-rovers-vs-stranraer/dh49ytyw8xanmcg0hwjjhhvdg
League Two,Scotland,Stirling,2,Forfar,0,2023-03-21,https://www.goal.com/en/match/stirling-albion-vs-forfar-athletic/dbg06bx6eg2m7s310o6urebro
Primera Nacional,Argentina,Morón,1,Alvarado,1,2023-03-21,https://www.goal.com/en/match/deportivo-moron-vs-alvarado/b0tfn9jjcipv7kcnf1uotjpqs
Prim B Metro,Argentina,Los Andes,3,Ituzaingó,0,2023-03-21,https://www.goal.com/en/match/los-andes-vs-ituzaingo/czohdl368hatbnmz0vzxew5jo
Paulista A1,Brazil,Água Santa,1,RB Bragantino,1,2023-03-21,https://www.goal.com/en/match/agua-santa-vs-rb-bragantino/dg48vhg9ecnnxh3ber5dte904
Goiano 1,Brazil,Goiás,3,Anápolis,0,2023-03-21,https://www.goal.com/en/match/goias-vs-anapolis/dacujwl0trwa21yumtb3b9tsk
Copa Rio Women,Brazil,Flamengo,3,Vasco,1,2023-03-21,https://www.goal.com/en/match/flamengo-vs-vasco-da-gama/98b5k0t4kaxydzk28j3n5nthw
